Antigen_expressing_cells_1_task1,Effector_cells_3_task1,Regulatory_cells_2_task1,time_task1
36.0,1.0294383317015239,34.99999996620537,135.0
36.20000000000002,1.029265924423495,35.199999971366864,135.20000000000002
36.400000000000006,1.029095490074684,35.3999999756306,135.4
36.599999999999994,1.028927033022858,35.59999997985913,135.6
36.80000000000001,1.028760518708365,35.79999998392676,135.8
37.0,1.0285959135230487,35.99999998769675,136.0
37.20000000000002,1.0284331848102477,36.19999999102145,136.20000000000002
37.400000000000006,1.0282723008647958,36.39999999374214,136.4
37.599999999999994,1.0281132309330216,36.5999999956892,136.6
37.80000000000001,1.0279559422114806,36.7999999970761,136.8
38.0,1.027800393400255,36.9999999993458,137.0
38.20000000000002,1.0276465643367145,37.20000000127989,137.20000000000002
38.400000000000006,1.0274944266735317,37.400000002848486,137.4
38.599999999999994,1.0273439529148254,37.60000000402394,137.6
38.80000000000001,1.027195116416159,37.800000004780756,137.8
39.0,1.0270478913845427,38.0000000050955,138.0
39.20000000000002,1.026902252878431,38.20000000494702,138.20000000000002
39.400000000000006,1.0267581765100626,38.40000000432992,138.4
39.599999999999994,1.026615622536427,38.600000003988995,138.6
39.80000000000001,1.026474577933558,38.800000003477386,138.8
40.0,1.0263350197892926,39.00000000284594,139.0
40.20000000000002,1.0261969259431896,39.200000002152365,139.20000000000002
40.400000000000006,1.026060274986531,39.400000001461,139.4
40.599999999999994,1.0259250462623226,39.60000000084306,139.6
40.80000000000001,1.025791219865292,39.800000000376464,139.8
41.0,1.025658776641891,40.000000000145825,140.0
41.20000000000002,1.0255276725820024,40.199999999511,140.20000000000002
41.400000000000006,1.0253978980876728,40.39999999880015,140.4
41.599999999999994,1.0252694378019345,40.599999998162254,140.6
41.80000000000001,1.0251422728482196,40.79999999763103,140.8
42.0,1.0250163849148974,40.99999999724154,141.0
42.20000000000002,1.0248917562552748,41.19999999703033,141.20000000000002
42.400000000000006,1.024768369687596,41.39999999703529,141.4
42.599999999999994,1.024646208595042,41.59999999729579,141.6
42.80000000000001,1.0245252409498806,41.79999999746101,141.8
43.0,1.024405449380825,41.99999999752686,142.0
43.20000000000002,1.0242868238417384,42.199999997656526,142.20000000000002
43.400000000000006,1.0241693477215765,42.39999999783972,142.4
43.599999999999994,1.0240530048180105,42.599999998063815,142.6
43.80000000000001,1.023937779337428,42.79999999831377,142.8
44.0,1.023823655894933,42.99999999857206,143.0
44.20000000000002,1.0237106195143448,43.19999999881883,143.20000000000002
44.400000000000006,1.0235986502830372,43.39999999909827,143.4
44.599999999999994,1.023487729235408,43.59999999944551,143.6
44.80000000000001,1.023377846612654,43.799999999783765,143.8
45.0,1.0232689879839323,44.000000000097,144.0
45.20000000000002,1.0231611392506097,44.20000000036782,144.20000000000002
45.400000000000006,1.0230542866462629,44.40000000057727,144.4
45.599999999999994,1.0229484167366778,44.600000000705016,144.6
45.80000000000001,1.0228435164198506,44.80000000072924,144.8
46.0,1.0227395712943632,45.000000000701874,145.0
46.20000000000002,1.0226365644417763,45.200000000804884,145.20000000000002
46.400000000000006,1.0225344866742252,45.40000000087744,145.4
46.599999999999994,1.0224333256426812,45.60000000091846,145.6
46.80000000000001,1.0223330692893504,45.8000000009273,145.8
47.0,1.0222337058476731,46.00000000090364,146.0
47.20000000000002,1.022135223842324,46.200000000847716,146.20000000000002
47.400000000000006,1.022037612089212,46.40000000076008,146.4
47.599999999999994,1.0219408586107406,46.600000000644386,146.6
47.80000000000001,1.0218449397954568,46.8000000005331,146.8
48.0,1.0217498542866155,47.00000000040676,147.0
48.20000000000002,1.021655591512417,47.20000000026903,147.20000000000002
48.400000000000006,1.0215621411926,47.40000000012393,147.4
48.599999999999994,1.0214694933384405,47.599999999975985,147.6
48.80000000000001,1.0213776382527526,47.79999999983015,147.8
49.0,1.021286566529888,47.99999999969172,148.0
49.20000000000002,1.0211962690557357,48.199999999566515,148.20000000000002
49.400000000000006,1.0211067370077234,48.39999999946071,148.4
49.599999999999994,1.0210179618548156,48.599999999380955,148.6
49.80000000000001,1.0209299353575152,48.79999999933435,148.8
50.0,1.0208426495678624,48.99999999932832,149.0
50.20000000000002,1.0207560968294356,49.19999999937085,149.20000000000002
50.400000000000006,1.0206702571261301,49.399999999406404,149.4
50.599999999999994,1.0205850953321243,49.59999999930221,149.6
50.80000000000001,1.0205006316618213,49.79999999920375,149.8
51.0,1.020416858102669,49.999999999112894,150.0
51.20000000000002,1.0203337668721197,50.199999999031796,150.20000000000002
51.400000000000006,1.0202513504176307,50.39999999896257,150.4
51.599999999999994,1.0201696014166637,50.59999999890755,150.6
51.80000000000001,1.0200885127766852,50.7999999988692,150.8
52.0,1.0200080776351665,50.999999998849994,151.0
52.20000000000002,1.0199282893595836,51.199999998852654,151.20000000000002
52.400000000000006,1.0198491415474167,51.39999999887989,151.4
52.599999999999994,1.0197706280261511,51.59999999893464,151.6
52.80000000000001,1.019692742853277,51.79999999901994,151.8
53.0,1.0196154803162885,51.99999999913886,152.0
53.20000000000002,1.0195388094222055,52.19999999923227,152.20000000000002
53.400000000000006,1.0194627112376187,52.39999999927,152.4
53.599999999999994,1.0193872040095278,52.599999999312516,152.6
53.80000000000001,1.0193122811957211,52.79999999935916,152.8
54.0,1.0192379364068525,52.99999999940912,153.0
54.20000000000002,1.019164163406441,53.19999999946163,153.20000000000002
54.400000000000006,1.0190909561108716,53.39999999951575,153.4
54.60000000000002,1.019018308589394,53.59999999957056,153.60000000000002
54.80000000000001,1.0189462150641242,53.79999999962497,153.8
55.0,1.0188746699100433,53.999999999677904,154.0
55.20000000000002,1.0188036676549972,54.19999999972821,154.20000000000002
55.400000000000006,1.0187332029796983,54.39999999977459,154.4
55.60000000000002,1.018663270717724,54.59999999981577,154.60000000000002
55.80000000000001,1.018593865855517,54.79999999985031,154.8
56.0,1.018524955519002,54.9999999998982,155.0
56.20000000000002,1.0184565401490087,55.199999999954734,155.20000000000002
56.400000000000006,1.0183886265816915,55.40000000001004,155.4
56.60000000000002,1.0183212093580705,55.60000000006369,155.60000000000002
56.80000000000001,1.0182542831521872,55.80000000011516,155.8
57.0,1.0181878427731361,56.00000000016401,156.0
57.20000000000002,1.018121883167097,56.20000000020979,156.20000000000002
57.400000000000006,1.0180563994193657,56.400000000251985,156.4
57.60000000000002,1.0179913867563857,56.60000000029018,156.60000000000002
57.80000000000001,1.0179268405477797,56.800000000323855,156.8
58.0,1.0178627563083817,57.00000000035259,157.0
58.20000000000002,1.017799129700268,57.200000000375965,157.20000000000002
58.400000000000006,1.017735956534788,57.40000000039348,157.4
58.60000000000002,1.0176732327745976,57.60000000040477,157.60000000000002
58.80000000000001,1.017610954535689,57.800000000409355,157.8
59.0,1.017549118089423,58.00000000040686,158.0
59.20000000000002,1.0174877198645602,58.20000000039692,158.20000000000002
59.400000000000006,1.017426756449293,58.40000000037911,158.4
59.60000000000002,1.0173662245932764,58.60000000035311,158.60000000000002
59.80000000000001,1.0173061212096604,58.80000000031854,158.8
60.0,1.0172464433771207,59.000000000275094,159.0
60.20000000000002,1.017187142105567,59.200000000240415,159.20000000000002
60.400000000000006,1.017128221812578,59.400000000211435,159.4
60.60000000000002,1.0170697028420814,59.60000000017915,159.60000000000002
60.80000000000001,1.0170115813676448,59.800000000143875,159.8
61.0,1.0169538536620364,60.00000000010608,160.0
61.20000000000002,1.0168965160979697,60.200000000066275,160.20000000000002
61.400000000000006,1.0168395651488464,60.40000000002496,160.4
61.60000000000002,1.0167829973894997,60.5999999999828,160.60000000000002
61.80000000000001,1.0167268094969382,60.79999999994041,160.8
62.0,1.0166709982510895,60.999999999898556,161.0
62.20000000000002,1.0166155605355434,61.199999999858065,161.20000000000002
62.400000000000006,1.0165604933382955,61.39999999981975,161.4
62.60000000000002,1.0165057937524902,61.5999999997846,161.60000000000002
62.80000000000001,1.0164514589771652,61.799999999753574,161.8
63.0,1.0163974863179943,61.99999999972778,162.0
63.20000000000002,1.016343873188031,62.199999999708396,162.20000000000002
63.400000000000006,1.016290617108452,62.399999999696604,162.4
63.60000000000002,1.016237715709301,62.59999999969377,162.60000000000002
63.80000000000001,1.0161851667302313,62.79999999970123,162.8
64.0,1.0161329680212505,62.99999999972047,163.0
64.20000000000002,1.0160811175434632,63.19999999975309,163.20000000000002
64.4,1.0160295712199978,63.39999999975313,163.4
64.60000000000002,1.0159783298725218,63.59999999972532,163.60000000000002
64.80000000000001,1.015927415924234,63.79999999969865,163.8
65.0,1.015876826315693,63.99999999967339,164.0
65.20000000000002,1.0158265580267956,64.19999999964982,164.20000000000002
65.4,1.0157766080758794,64.39999999962815,164.4
65.60000000000002,1.0157269735188266,64.59999999960871,164.60000000000002
65.80000000000001,1.015677651448167,64.79999999959169,164.8
66.0,1.0156286389921818,64.99999999957743,165.0
66.20000000000002,1.0155799333140068,65.19999999956622,165.20000000000002
66.4,1.0155315316107358,65.39999999955832,165.4
66.60000000000002,1.0154834311125243,65.59999999955406,165.60000000000002
66.80000000000001,1.0154356290816917,65.79999999955372,165.8
67.0,1.0153881228118264,65.99999999955763,166.0
67.20000000000002,1.015340909626888,66.19999999956613,166.20000000000002
67.4,1.0152939868803106,66.3999999995795,166.4
67.60000000000002,1.0152473519541076,66.59999999959813,166.60000000000002
67.80000000000001,1.0152010022579732,66.7999999996223,166.8
68.0,1.0151549352283868,66.99999999965239,167.0
68.20000000000002,1.0151091483277166,67.19999999968877,167.20000000000002
68.4,1.0150636390433223,67.39999999973175,167.4
68.60000000000002,1.0150184018581854,67.59999999976536,167.60000000000002
68.80000000000001,1.014973434172988,67.79999999978916,167.8
69.0,1.014928735540816,67.99999999981439,168.0
69.20000000000002,1.0148843034284254,68.19999999984086,168.20000000000002
69.4,1.0148401353173109,68.39999999986823,168.4
69.60000000000002,1.014796228702681,68.59999999989631,168.60000000000002
69.80000000000001,1.0147525810924316,68.79999999992474,168.8
70.0,1.0147091900061198,68.9999999999532,169.0
70.20000000000002,1.0146660529739389,69.1999999999814,169.20000000000002
70.4,1.0146231675356912,69.40000000000886,169.4
70.60000000000002,1.0145805312397636,69.60000000003522,169.60000000000002
70.80000000000001,1.0145381416421009,69.80000000006,169.8
71.0,1.0144959963051794,70.00000000008272,170.0
71.20000000000002,1.0144540927969825,70.20000000010293,170.20000000000002
71.4,1.0144124286899734,70.40000000011999,170.4
71.60000000000002,1.0143710015600698,70.6000000001334,170.60000000000002
71.80000000000001,1.014329808985618,70.8000000001425,170.8
72.0,1.0142888485463675,71.00000000014664,171.0
72.20000000000002,1.0142481178224436,71.20000000014518,171.20000000000002
72.4,1.0142076143933232,71.40000000013734,171.4
72.60000000000002,1.0141673358368084,71.6000000001224,171.60000000000002
72.80000000000001,1.0141272934511554,71.80000000012066,171.8
73.0,1.0140874870766499,72.00000000013473,172.0
73.20000000000002,1.0140479039020183,72.20000000014782,172.20000000000002
73.4,1.0140085420260772,72.4000000001598,172.4
73.60000000000002,1.013969399568676,72.60000000017062,172.60000000000002
73.80000000000001,1.0139304746702955,72.80000000018015,172.8
74.0,1.0138917654916466,73.00000000018831,173.0
74.20000000000002,1.0138532702132679,73.20000000019506,173.20000000000002
74.4,1.0138149870351245,73.40000000020025,173.4
74.60000000000002,1.0137769141762059,73.60000000020385,173.60000000000002
74.80000000000001,1.0137390498741248,73.80000000020573,173.8
75.0,1.0137013923847147,74.00000000020584,174.0
75.20000000000002,1.0136639399816287,74.20000000020414,174.20000000000002
75.4,1.0136266909559382,74.40000000020049,174.4
75.60000000000002,1.0135896436157295,74.60000000019488,174.60000000000002
75.80000000000001,1.013552796285704,74.8000000001872,174.8
76.0,1.013516147306776,75.0000000001774,175.0
76.20000000000002,1.0134796950356695,75.20000000016545,175.20000000000002
76.4,1.013443437844519,75.40000000015125,175.4
76.60000000000002,1.0134073741204654,75.60000000013481,175.60000000000002
76.80000000000001,1.0133715022652559,75.80000000011601,175.8
77.0,1.0133358231745297,76.00000000009886,176.0
77.20000000000002,1.0133003360280612,76.20000000008451,176.20000000000002
77.4,1.013265037121099,76.40000000006944,176.4
77.60000000000002,1.0132299250136039,76.60000000005384,176.60000000000002
77.80000000000001,1.0131949982835111,76.80000000003781,176.8
78.0,1.013160255526448,77.00000000002154,177.0
78.20000000000002,1.0131256953554544,77.20000000000526,177.20000000000002
78.4,1.0130913164007,77.39999999998909,177.4
78.60000000000002,1.0130571173092047,77.5999999999733,177.60000000000002
78.80000000000001,1.0130230967445562,77.79999999995809,177.8
79.0,1.0129892533866305,77.9999999999437,178.0
79.20000000000002,1.0129555859313095,78.19999999993043,178.20000000000002
79.4,1.0129220930902003,78.39999999991849,178.4
79.60000000000002,1.0128887735903547,78.59999999990826,178.60000000000002
79.80000000000001,1.012855626173987,78.79999999989998,178.8
80.0,1.0128226495981945,78.99999999989402,179.0
80.20000000000002,1.0127898426346744,79.19999999989074,179.20000000000002
80.4,1.0127572040694452,79.39999999989045,179.4
80.60000000000002,1.012724732702563,79.59999999989361,179.60000000000002
80.80000000000001,1.0126924273478426,79.79999999990058,179.8
81.0,1.0126602868325751,79.9999999999118,180.0
81.20000000000002,1.0126283078072027,80.19999999991703,180.20000000000002
81.4,1.0125964881197993,80.39999999991173,180.4
81.60000000000002,1.0125648288083984,80.5999999999071,180.60000000000002
81.80000000000001,1.0125333286530478,80.79999999990312,180.8
82.0,1.0125019864407696,80.99999999989984,181.0
82.20000000000002,1.0124708009651624,81.19999999989732,181.20000000000002
82.4,1.0124397710260078,81.3999999998955,181.4
82.60000000000002,1.012408895428873,81.59999999989448,181.60000000000002
82.80000000000001,1.0123781729847166,81.7999999998942,181.8
83.0,1.0123476025094924,81.99999999989471,182.0
83.20000000000002,1.0123171828237538,82.19999999989604,182.20000000000002
83.4,1.0122869127522591,82.39999999989811,182.4
83.60000000000002,1.0122567911235745,82.59999999990102,182.60000000000002
83.80000000000001,1.0122268167696797,82.79999999990466,182.8
84.0,1.012196988525572,82.99999999990905,183.0
84.20000000000002,1.0121673052288707,83.19999999991423,183.20000000000002
84.4,1.0121377657194215,83.3999999999201,183.4
84.60000000000002,1.0121083688389012,83.59999999992668,183.60000000000002
84.80000000000001,1.0120791134304217,83.7999999999339,183.8
85.0,1.012049998338135,83.99999999994174,184.0
85.20000000000002,1.0120210224068371,84.19999999995017,184.20000000000002
85.4,1.0119921872793942,84.39999999995888,184.4
85.60000000000002,1.011963493589982,84.5999999999677,184.60000000000002
85.80000000000001,1.0119349370032764,84.79999999997678,184.8
86.0,1.0119065164981285,84.99999999998606,185.0
86.20000000000002,1.011878231059084,85.1999999999955,185.20000000000002
86.4,1.0118500796761454,85.40000000000491,185.4
86.60000000000002,1.011822061344535,85.60000000001428,185.60000000000002
86.80000000000001,1.0117941750644561,85.80000000002342,185.8
87.0,1.0117664198408571,86.00000000003223,186.0
87.20000000000002,1.0117387946831924,86.20000000004063,186.20000000000002
87.4,1.011711298605185,86.40000000004842,186.4
87.60000000000002,1.01168393062459,86.60000000005552,186.60000000000002
87.80000000000001,1.0116566897629555,86.8000000000617,186.8
88.0,1.0116295750453859,87.00000000006685,187.0
88.20000000000002,1.0116025855003041,87.2000000000708,187.20000000000002
88.4,1.011575720159214,87.40000000007333,187.4
88.60000000000002,1.011548978056462,87.6000000000743,187.60000000000002
88.80000000000001,1.0115223582290007,87.80000000007345,187.8
89.0,1.0114958597161507,88.00000000007061,188.0
89.20000000000002,1.011469481559363,88.20000000006559,188.20000000000002
89.4,1.0114432228019805,88.40000000005807,188.4
89.60000000000002,1.011417085396404,88.60000000005306,188.60000000000002
89.80000000000001,1.0113910708598772,88.80000000005458,188.8
90.0,1.011365174445461,89.00000000005569,189.0
90.20000000000002,1.0113393953543046,89.20000000005643,189.20000000000002
90.4,1.0113137327961885,89.40000000005675,189.4
90.60000000000002,1.0112881859894656,89.60000000005668,189.60000000000002
90.80000000000001,1.0112627541610024,89.80000000005619,189.8
91.0,1.011237436546118,90.0000000000553,190.0
91.20000000000002,1.0112122323885273,90.20000000005406,190.20000000000002
91.4,1.0111871409402788,90.40000000005243,190.4
91.60000000000002,1.0111621614616977,90.60000000005049,190.60000000000002
91.80000000000001,1.0111372932213245,90.80000000004819,190.8
92.0,1.0111125354958574,91.0000000000456,191.0
92.20000000000002,1.0110878875700922,91.20000000004278,191.20000000000002
92.4,1.0110633487368623,91.40000000003968,191.4
92.60000000000002,1.0110389182969806,91.60000000003643,191.60000000000002
92.80000000000001,1.0110145955591794,91.80000000003301,191.8
93.0,1.010990379840051,92.00000000002947,192.0
93.20000000000002,1.0109662704639888,92.20000000002592,192.20000000000002
93.4,1.0109422667631278,92.40000000002235,192.4
93.60000000000002,1.0109183680772849,92.60000000001887,192.60000000000002
93.80000000000001,1.0108945733672094,92.80000000001486,192.8
94.0,1.0108708815632963,93.0000000000097,193.0
94.20000000000002,1.0108472926096987,93.2000000000045,193.20000000000002
94.4,1.0108238058542074,93.3999999999992,193.4
94.60000000000002,1.0108004206508459,93.59999999999393,193.60000000000002
94.80000000000001,1.0107771363597862,93.79999999998867,193.8
95.0,1.0107539523472624,93.99999999998353,194.0
95.20000000000002,1.0107308679854867,94.19999999997859,194.20000000000002
95.4,1.0107078826525628,94.39999999997384,194.4
95.60000000000002,1.0106849957324011,94.59999999996943,194.60000000000002
95.80000000000001,1.010662206614634,94.79999999996535,194.8
96.0,1.0106395146945295,94.99999999996174,195.0
96.20000000000002,1.010616919372907,95.19999999995868,195.20000000000002
96.4,1.0105944200560517,95.39999999995621,195.4
96.60000000000002,1.0105720161556284,95.59999999995448,195.60000000000002
96.80000000000001,1.010549707088598,95.79999999995351,195.8
97.0,1.0105274922771308,95.99999999995345,196.0
97.20000000000002,1.0105053711485212,96.19999999995441,196.20000000000002
97.4,1.0104833431351037,96.39999999995646,196.4
97.60000000000002,1.010461407674166,96.59999999995978,196.60000000000002
97.80000000000001,1.0104395642078652,96.79999999996438,196.8
98.0,1.0104178115548672,96.99999999996652,197.0
98.20000000000002,1.010396148334421,97.19999999996111,197.20000000000002
98.4,1.0103745751329805,97.39999999995533,197.4
98.60000000000002,1.0103530913901215,97.59999999994923,197.60000000000002
98.80000000000001,1.0103316965495535,97.79999999994278,197.8
99.0,1.0103103900590507,97.99999999993601,198.0
99.20000000000002,1.010289171370384,98.19999999992895,198.20000000000002
99.4,1.0102680399392538,98.39999999992159,198.4
99.60000000000002,1.0102469952252209,98.599999999914,198.60000000000002
99.80000000000001,1.0102260366916387,98.79999999990616,198.8
100.0,1.0102051638055862,98.99999999989812,199.0
100.20000000000002,1.010184376037799,99.19999999988995,199.20000000000002
100.4,1.010163672862602,99.39999999988164,199.4
100.60000000000002,1.0101430537578404,99.59999999987329,199.60000000000002
100.80000000000001,1.0101225182048128,99.79999999986491,199.8
101.0,1.0101020656882025,99.99999999985658,200.0
